gene	mean	True_mean	True_positive_frac	False_mean	False_positive_frac	log2FC	-log10 p-val	is_significant
CTNNBIP1	0.20479536	0.20773491	0.24557522123893805	0.20409335	0.20340760157273918	-0.025502084	0.09474166	0
AL357140.1	0.00034916645	1.0622898e-09	0.0	0.00043193257	0.0005242463958060288	2.411228	0.80171114	0
AL357140.4	0.00021189064	1.0622898e-09	0.0	0.0002620997	0.0002621231979030144	1.8563716	0.49846306	0
LZIC	0.5041947	0.50326306	0.5132743362831859	0.5044228	0.4529488859764089	0.0033200856	0.019958446	0
AL357140.2	0.0009158145	0.0010897391	0.0011061946902654867	0.0008745969	0.0010484927916120576	-0.28776774	0.06802443	0
NMNAT1	0.16493158	0.17972378	0.206858407079646	0.16142182	0.163302752293578	-0.15485474	0.7276671	0
AL603962.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
RBP7	0.0017512838	1.0622898e-09	0.0	0.0021662666	0.0020969855832241153	4.50223	2.1454647	0
UBE4B	0.15402429	0.17290257	0.21238938053097345	0.14954542	0.15307994757536042	-0.20924535	1.1204145	0
KIF1B	0.5030733	0.56592155	0.5619469026548672	0.48818865	0.4327653997378768	-0.2131228	3.6510985	0
AL139424.3	0.002230177	0.00331653	0.00331858407079646	0.0019727403	0.00235910878112713	-0.7209924	0.293079	0
AL139424.2	0.0021034654	0.0022644503	0.00331858407079646	0.002065284	0.00235910878112713	-0.12694862	0.048664395	0
PGD	0.25418997	0.29211593	0.3307522123893805	0.24519941	0.24325032765399737	-0.25249097	2.3616712	0
AL139424.1	0.00055672246	0.00039078167	0.0011061946902654867	0.000596046	0.0010484927916120576	0.5041013	0.16836101	0
CENPS	0.09161756	0.11414023	0.14491150442477876	0.08628303	0.09567496723460026	-0.40325096	2.0051882	0
CORT	0.010259324	0.011060657	0.017699115044247787	0.010069826	0.012319790301441678	-0.13412696	0.11943884	0
DFFA	0.31884605	0.35951248	0.38716814159292035	0.3092055	0.2998689384010485	-0.21741064	2.2016072	0
AL354956.1	0.001829033	0.0038788638	0.0055309734513274336	0.0013432206	0.0015727391874180866	-1.4630648	0.7675952	0
PEX14	0.054880258	0.06310313	0.08185840707964602	0.0529305	0.05583224115334207	-0.25317368	0.65781975	0
AL139423.2	0.00021582574	1.0622898e-09	0.0	0.0002669708	0.0002621231979030144	1.87565	0.49842152	0
CASZ1	0.22454251	0.25698647	0.29314159292035397	0.21685113	0.2162516382699869	-0.24488351	1.9345055	0
AL139423.1	0.00467228	0.0069499062	0.00995575221238938	0.004132735	0.003931847968545216	-0.73601395	0.5507978	0
C1orf127	0.0016946171	0.0006848594	0.0011061946902654867	0.0019338833	0.0020969855832241153	1.3737308	0.7047545	0
TARDBP	0.33716324	0.34100372	0.375	0.33625004	0.32031454783748364	-0.020247044	0.10143516	0
MASP2	0.00046919443	1.0622898e-09	0.0	0.000580374	0.0007863695937090433	2.7663126	1.0409873	0
AL109811.2	0.031686865	0.036135867	0.04424778761061947	0.030631451	0.02961992136304063	-0.23770262	0.39062712	0
SRM	0.28111774	0.3069331	0.3407079646017699	0.27499622	0.2689384010484928	-0.15845792	1.2052507	0
EXOSC10	0.12212226	0.11765945	0.1515486725663717	0.12317737	0.12975098296199214	0.06606521	0.20481853	0
AL109811.1	0.0021663785	0.005044166	0.0055309734513274336	0.0014843498	0.0015727391874180866	-1.6990464	0.8900772	0
EXOSC10-AS1	0.0039664125	0.006030569	0.007743362831858407	0.003477374	0.003931847968545216	-0.77711993	0.49057603	0
MTOR	0.20555294	0.22726618	0.27654867256637167	0.20040338	0.20209698558322411	-0.18139112	1.1624202	0
MTOR-AS1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
ANGPTL7	0.0019503426	0.004175704	0.004424778761061947	0.0014228562	0.0015727391874180866	-1.4893823	0.6571798	0
UBIAD1	0.059793316	0.058651306	0.07743362831858407	0.060063854	0.06657929226736566	0.034276076	0.0651567	0
AL031291.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
DISP3	0.0012295668	1.0622898e-09	0.0	0.0015209237	0.0015727391874180866	4.0187287	1.7662277	0
AL590989.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
LINC01647	0.00042813993	1.0622898e-09	0.0	0.00052959134	0.0005242463958060288	2.6544003	0.7976033	0
AL031731.1	0.00034653093	1.0622898e-09	0.0	0.0004286563	0.0005242463958060288	2.402315	0.7929768	0
FBXO2	0.16301058	0.16922268	0.19247787610619468	0.16153419	0.15517693315858452	-0.06704287	0.23618565	0
FBXO44	0.08252586	0.0903371	0.10951327433628319	0.08067656	0.08125819134993446	-0.1629779	0.46770483	0
FBXO6	0.015557783	0.014912166	0.01991150442477876	0.015710954	0.01703800786369594	0.07479234	0.07199793	0
MAD2L2	0.15523775	0.16944426	0.2002212389380531	0.1518663	0.15910878112712976	-0.1579105	0.724689	0
DRAXIN	0.0006663344	1.0622898e-09	0.0	0.00082422816	0.0010484927916120576	3.2082338	1.2986418	0
AGTRAP	0.1472707	0.16145454	0.19358407079646017	0.14390402	0.15072083879423329	-0.16591229	0.755068	0
C1orf167	0.025328266	0.029178113	0.035398230088495575	0.024416158	0.02804718217562254	-0.25608972	0.38231495	0
AL953897.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
MTHFR	0.19179071	0.20613718	0.24336283185840707	0.18838724	0.18977719528178244	-0.12983756	0.65512085	0
CLCN6	0.056670435	0.062373403	0.07632743362831858	0.05531842	0.059501965923984275	-0.17287655	0.39768124	0
NPPA	0.5453182	0.758265	0.41482300884955753	0.49487895	0.2744429882044561	-0.6155253	10.356354	1
NPPB	0.12611325	0.20663589	0.11946902654867257	0.10702976	0.06657929226736566	-0.9484296	4.733586	0
AL021155.5	0.0065722466	0.0071413075	0.008849557522123894	0.0064375526	0.005504587155963303	-0.14749955	0.088225126	0
KIAA2013	0.2029639	0.21920162	0.25995575221238937	0.19911107	0.20498034076015728	-0.13861866	0.7620948	0
PLOD1	0.46917745	0.48982492	0.5	0.4642869	0.41834862385321103	-0.07723342	0.67943203	0
AL096840.2	0.0005143025	0.0013871997	0.0022123893805309734	0.00030747047	0.0002621231979030144	-1.8678309	0.52542514	0
MFN2	0.23195605	0.26397994	0.3008849557522124	0.22436206	0.22595019659239843	-0.23450306	1.8753155	0
MIIP	0.050764486	0.06831552	0.09402654867256637	0.046603583	0.05216251638269987	-0.55079037	2.1276789	0
TNFRSF8	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL357835.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TNFRSF1B	0.002449304	0.0061633713	0.008849557522123894	0.0015690409	0.0020969855832241153	-1.90792	1.344614	0
VPS13D	0.10528649	0.11898768	0.15265486725663716	0.102041155	0.10747051114023591	-0.2214599	0.8924325	0
LINC02766	0.00021752674	1.0622898e-09	0.0	0.00026907134	0.0002621231979030144	1.8838844	0.49841392	0
DHRS3	0.008527991	0.005884015	0.007743362831858407	0.0091546755	0.00943643512450852	0.6290686	0.58974487	0
AC254633.1	0.00046713435	1.0622898e-09	0.0	0.0005778258	0.0005242463958060288	2.7608993	0.79772335	0
AADACL4	0.00035140442	1.0622898e-09	0.0	0.00043467275	0.0005242463958060288	2.4186409	0.7481587	0
AADACL3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
C1orf158	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PRAMEF12	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PRAMEF1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
LINC01784	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PRAMEF11	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
HNRNPCL1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PRAMEF2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PRAMEF4	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PRAMEF10	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PRAMEF7	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PRAMEF6	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PRAMEF27	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
HNRNPCL3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PRAMEF25	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
HNRNPCL2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC245056.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PRAMEF26	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
HNRNPCL4	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PRAMEF9	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PRAMEF13	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PRAMEF18	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PRAMEF5	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PRAMEF8	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PRAMEF33	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PRAMEF15	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC243961.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PRAMEF14	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PRAMEF19	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PRAMEF17	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PRAMEF20	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
LRRC38	0.0013842894	0.0012599693	0.0022123893805309734	0.001413707	0.0010484927916120576	0.15451188	0.04364065	0
AL354712.1	0.00013184824	1.0622898e-09	0.0	0.00016309263	0.0002621231979030144	1.3955556	0.49845275	0
PDPN	0.10716084	0.11331081	0.1415929203539823	0.10570577	0.11245085190039318	-0.10013982	0.30877453	0
AL359771.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PRDM2	0.22698016	0.25306922	0.2920353982300885	0.22079359	0.21939711664482306	-0.1967504	1.3904568	0
KAZN	0.07569854	0.0849525	0.10730088495575221	0.073508486	0.0762778505897772	-0.20848157	0.63415104	0
AL357873.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
KAZN-AS1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL031293.1	0.009207283	0.013441433	0.016592920353982302	0.008204348	0.008125819134993446	-0.70544153	0.7544366	0
TMEM51-AS1	0.020949077	0.022826536	0.02654867256637168	0.020504406	0.023066841415465267	-0.15406553	0.18320695	0
TMEM51	0.04061819	0.052845784	0.07632743362831858	0.037718765	0.04089121887287025	-0.48541355	1.4701622	0
C1orf195	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
FHAD1	0.0034304836	0.005531527	0.007743362831858407	0.0029327536	0.0034076015727391874	-0.8928977	0.55860907	0
AL031283.2	0.0005254799	0.00067379116	0.0011061946902654867	0.00049033714	0.0005242463958060288	-0.39040518	0.09218857	0
AL031283.3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL031283.1	0.0013714817	0.0012849172	0.0011061946902654867	0.0013920016	0.001310615989515072	0.107449375	0.026759641	0
EFHD2	0.088803165	0.08448299	0.10508849557522124	0.08982805	0.09488859764089122	0.08840362	0.23179574	0
CTRC	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
CELA2A	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
CELA2B	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
CASP9	0.048609555	0.041357756	0.05309734513274336	0.05032652	0.054783748361730014	0.28254056	0.6837927	0
DNAJC16	0.13808335	0.15194808	0.18252212389380532	0.13479279	0.13866317169069461	-0.1727144	0.7450227	0
AL121992.3	0.00019483521	1.0622898e-09	0.0	0.00024100638	0.0002621231979030144	1.7697835	0.49843758	0
AGMAT	0.006074386	0.0056411526	0.00995575221238938	0.006177192	0.00655307994757536	0.12877896	0.08469053	0
AL121992.1	0.0017100559	0.0024833186	0.00331858407079646	0.0015268603	0.001310615989515072	-0.66713536	0.24157292	0
DDI2	0.13796724	0.14929515	0.1847345132743363	0.13527738	0.1399737876802097	-0.14214665	0.5782357	0
RSC1A1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL121992.2	0.00021227787	1.0622898e-09	0.0	0.0002625809	0.0002621231979030144	1.8582877	0.49841896	0
PLEKHM2	0.33578116	0.36625472	0.40376106194690264	0.3285569	0.3150720838794233	-0.15665895	1.4217192	0
AL450998.3	0.00062592886	1.0622898e-09	0.0	0.0007742507	0.0007863695937090433	3.1280317	1.0030518	0
SLC25A34	0.006377368	0.011515996	0.014380530973451327	0.0051600956	0.005242463958060288	-1.1429521	1.1805888	0
SLC25A34-AS1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TMEM82	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
FBLIM1	0.2477299	0.28356355	0.31194690265486724	0.23923539	0.22830930537352556	-0.24514705	2.059822	0
UQCRHL	0.055448238	0.04855986	0.06305309734513274	0.05707953	0.061336828309305376	0.23276667	0.595283	0
AL450998.2	0.11384502	0.12328193	0.14601769911504425	0.111609586	0.11061598951507208	-0.14337814	0.48919746	0
SPEN	0.33140004	0.35192686	0.377212389380531	0.3265327	0.3069462647444299	-0.10801637	0.7724928	0
ZBTB17	0.044472527	0.05128334	0.06526548672566372	0.042856332	0.04744429882044561	-0.25842986	0.5861408	0
SRARP	0.00017550038	1.0622898e-09	0.0	0.00021708995	0.0002621231979030144	1.6648769	0.49843118	0
AL355994.3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
HSPB7	2.23832	2.3129551	0.9856194690265486	2.220632	0.9420707732634338	-0.058764294	4.274529	0
CLCNKA	0.008768484	0.007851648	0.00995575221238938	0.008985866	0.010484927916120577	0.19237004	0.14536229	0
CLCNKB	0.022905717	0.015856583	0.023230088495575223	0.024576243	0.026474442988204457	0.6289711	1.291773	0
FAM131C	0.019686066	0.021460138	0.02765486725663717	0.019265905	0.020445609436435124	-0.15484747	0.1825501	0
EPHA2	0.02070157	0.024291592	0.034292035398230086	0.019851059	0.022804718217562255	-0.28991857	0.42415047	0
AL451042.2	0.00060883356	1.0622898e-09	0.0	0.0007531019	0.0005242463958060288	3.0927029	0.64982694	0
AL451042.1	0.00025378208	1.0622898e-09	0.0	0.00031392128	0.0002621231979030144	2.049341	0.4984305	0
ARHGEF19-AS1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
ARHGEF19	0.0024655268	0.0011257663	0.0011061946902654867	0.00278298	0.003145478374836173	1.233877	0.6233117	0
AL109627.1	0.011793023	0.013057115	0.014380530973451327	0.011493763	0.012844036697247707	-0.18249421	0.15163922	0
CPLANE2	0.012991727	0.009688328	0.014380530973451327	0.013774843	0.015203145478374836	0.50333714	0.65969115	0
FBXO42	0.11883645	0.120285586	0.14380530973451328	0.11849217	0.12319790301441677	-0.02165385	0.056845248	0
SZRD1	0.30490884	0.3180615	0.35951327433628316	0.3017896	0.2893840104849279	-0.075738125	0.46505052	0
SPATA21	0.0027762442	1.0622898e-09	0.0	0.0034341011	0.003669724770642202	5.143256	3.476516	0
NECAP2	0.09762963	0.09979035	0.1261061946902655	0.097119674	0.1001310615989515	-0.03909702	0.097355925	0
LINC01772	0.0048608566	0.008262916	0.011061946902654867	0.0040553836	0.004456094364351245	-1.0090243	0.8380773	0
AL137802.2	0.0066203168	0.003526503	0.004424778761061947	0.007353606	0.007339449541284404	1.0393596	1.0038956	0
AL137802.1	0.00012431986	1.0622898e-09	0.0	0.00015377821	0.0002621231979030144	1.343553	0.49846178	0
LINC01783	0.00016368221	0.0008543728	0.0011061946902654867	-3.594323e-09	0.0	-3.2546048	0.49817172	0
NBPF1	0.06583709	0.08279549	0.10176991150442478	0.06181928	0.06605504587155964	-0.42090493	1.5577998	0
AL137798.1	0.00039952958	1.0622898e-09	0.0	0.0004942147	0.0005242463958060288	2.570969	0.7778086	0
AL137798.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL021920.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL021920.3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
CROCC	0.024438666	0.027722796	0.035398230088495575	0.023660647	0.024639580602883356	-0.22769329	0.3276078	0
BX284668.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
BX284668.2	0.00040089124	1.0622898e-09	0.0	0.0004958858	0.0005242463958060288	2.5750206	0.79405147	0
BX284668.5	0.07378657	0.084828556	0.10398230088495575	0.07117211	0.07549148099606816	-0.25291204	0.8104941	0
BX284668.6	0.0010082902	0.0018604352	0.0022123893805309734	0.0008063387	0.0007863695937090433	-1.1130518	0.3426681	0
MFAP2	0.16166463	0.17206156	0.18694690265486727	0.15919562	0.14469200524246395	-0.112056516	0.42701894	0
AL049569.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL049569.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
ATP13A2	0.05180609	0.055218294	0.07079646017699115	0.050995614	0.054783748361730014	-0.1145572	0.22766024	0
SDHB	0.3105274	0.35233396	0.38716814159292035	0.30061695	0.2943643512450852	-0.22894675	2.422868	0
PADI2	0.0011302014	0.0014441736	0.0022123893805309734	0.0010556916	0.001310615989515072	-0.41807848	0.13484733	0
LINC02783	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL590644.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PADI1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PADI3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PADI4	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PADI6	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
RCC2-AS1	9.1767426e-05	0.00047896808	0.0011061946902654867	-3.594323e-09	0.0	-2.5335357	0.49815848	0
RCC2	0.107562564	0.11599676	0.1426991150442478	0.105565496	0.11323722149410223	-0.1358234	0.45172048	0
ARHGEF10L	0.05835654	0.07215596	0.0918141592920354	0.055085678	0.05688073394495413	-0.38882264	1.2857333	0
LINC02810	0.0001695634	1.0622898e-09	0.0	0.00020974263	0.0002621231979030144	1.6310546	0.49844465	0
ACTL8	0.0048471456	0.007872094	0.00995575221238938	0.0041308207	0.0041939711664482305	-0.91402125	0.6806888	0
AL357509.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
LINC01654	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
IGSF21	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
IGSF21-AS1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL591896.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
KLHDC7A	0.00012526457	1.0622898e-09	0.0	0.00015494681	0.0002621231979030144	1.350181	0.49846053	0
PAX7	0.00023858043	1.0622898e-09	0.0	0.0002951174	0.0002621231979030144	1.9822662	0.49842328	0
TAS1R2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
ALDH4A1	0.07482911	0.08163523	0.09623893805309734	0.07321778	0.07732634338138926	-0.15679497	0.40869486	0
IFFO2	0.013900537	0.02568762	0.035398230088495575	0.011107745	0.012844036697247707	-1.2021827	2.4699364	0
AL137127.1	0.0012643117	0.0009366059	0.0011061946902654867	0.0013419746	0.0015727391874180866	0.47617823	0.1481269	0
UBR4	0.22152738	0.25073996	0.2920353982300885	0.21460156	0.21205766710353866	-0.22443444	1.6505128	0
EMC1-AS1	0.027058171	0.03032337	0.03871681415929203	0.026284495	0.027785058977719528	-0.20548953	0.3125513	0
EMC1	0.1076999	0.12713812	0.1581858407079646	0.10309629	0.11035386631716906	-0.3021399	1.4424993	0
MRTO4	0.21230316	0.20336512	0.24225663716814158	0.21441685	0.21703800786369593	0.076309524	0.34981513	0
AKR7A3	0.0006370064	0.00060310337	0.0011061946902654867	0.00064508995	0.0007863695937090433	0.08367783	0.020880612	0
AKR7A2	0.44857904	0.47889096	0.4944690265486726	0.44139543	0.4076015727391874	-0.11759987	1.2301513	0
SLC66A1	0.034870427	0.037976887	0.051991150442477874	0.03413218	0.038269986893840105	-0.15356243	0.2689398	0
CAPZB	0.73359483	0.7766969	0.6946902654867256	0.7233922	0.5958060288335517	-0.10256007	1.7650771	0
MICOS10	1.1132772	1.2173643	0.8584070796460177	1.0886195	0.7483617300131061	-0.16124722	6.961467	0
AL031727.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
NBL1	0.0060970047	0.006226094	0.008849557522123894	0.006066689	0.00655307994757536	-0.036818948	0.020541478	0
HTR6	0.00019760677	1.0622898e-09	0.0	0.00024443454	0.0002621231979030144	1.7842146	0.49844465	0
TMCO4	0.023549758	0.03286801	0.04424778761061947	0.021341886	0.023066841415465267	-0.620635	1.3420019	0
RNF186	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL391883.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
OTUD3	0.06895505	0.08287646	0.10619469026548672	0.06565712	0.0710353866317169	-0.335555	1.1838812	0
PLA2G2E	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PLA2G2A	0.00039476785	1.0622898e-09	0.0	0.00048831146	0.0005242463958060288	2.5565648	0.80118567	0
PLA2G5	0.0007534435	1.0622898e-09	0.0	0.0009319615	0.0010484927916120576	3.367302	1.2939178	0
PLA2G2D	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PLA2G2F	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
